conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1966426954816766121,Fri Sep 12 23:54:56 +0000 2025,0,@Nicho_Silalahi @prabowo @PDI_Perjuangan Aku sih setuju pak Mulyono aja,1966651774351405321,,Nicho_Silalahi,in,,0,0,0,https://x.com/undefined/status/1966651774351405321,1538916012015616001,
1966592371828597244,Fri Sep 12 23:54:09 +0000 2025,17,@Dennysiregar7 Pundi2 Cuan genk solo di tutup satu persatu. Bumn Di ambil jadi Danantara. ET hanya ngurus sepakbola Tantiem komisaris di hilangkan. Termul2 mulai di ciduk kpk. Next Parcok di ganti ketum nya otomatis mulyono hilang senjata utamanya,1966651579290808374,,Dennysiregar7,in,,1,0,0,https://x.com/undefined/status/1966651579290808374,1779516367781437440,
1966635497851417011,Fri Sep 12 23:50:52 +0000 2025,9,@DokterTifa Capek ga sih ngomong sama mulyono Gajelas bgt Anknya mrip bgt sm dia ,1966650750177587318,,DokterTifa,in,,0,1,0,https://x.com/undefined/status/1966650750177587318,963889232,
1966649153607659564,Fri Sep 12 23:50:01 +0000 2025,3,@MariaAlkaff_ Waspadai pejabat yg selalu membangun pencitraan waspadai muncul nya Mulyono lain yg hanya membangun pencitraan,1966650536016703910,,MariaAlkaff_,in,,0,0,0,https://x.com/undefined/status/1966650536016703910,1676837343612002304,
1966650414717116630,Fri Sep 12 23:49:32 +0000 2025,0,Amsal 29: Jalan Hikmat Teguran dan Keadilan bagi Bangsa yang Tegak Berdiri Check out Ps. Samuel Mulyono's video! #TikTok https://t.co/ZYHBRcIp8n,1966650414717116630,,,in,,0,0,0,https://x.com/undefined/status/1966650414717116630,57956359,
1965595932780900698,Fri Sep 12 23:46:16 +0000 2025,0,@shallypristine Bnyk yg lengah juga sama NS dia pendukung mulyono sejati. Di depan politisi lain bisa kritis tp di depan mulyono malah afirmatif dan formalitas.,1966649594525479323,,arieagung,in,,0,0,0,https://x.com/undefined/status/1966649594525479323,1069029215155048448,
1966416882187252193,Fri Sep 12 23:45:36 +0000 2025,1,@DS_yantie Sungguh keterlaluan ini ulah oligarki yg jd ternak Mulyono,1966649427780931621,,DS_yantie,in,,0,0,0,https://x.com/undefined/status/1966649427780931621,1736526556355530752,
1966649153607659564,Fri Sep 12 23:44:31 +0000 2025,587,MULYONO : A New Hoax Dulu ia datang bagai cahaya diujung lorong gelap. Katanya : bersih. Gayanya : merakyat. Iklannya : sederhana. Janjinya : Mengalir seperti puisi. Kita terpukau...?? Wajar setelah sekian lama hidup dalam sinetron kekuasaan hadir tokoh yang tampil apa,1966649153607659564,,,in,,33,80,319,https://x.com/undefined/status/1966649153607659564,77654478,
1966646563708576023,Fri Sep 12 23:34:13 +0000 2025,1,Siplester lg ngumpet Noel di penjara Budi arie lg galau Si Ngabalin nganggur Mulyono kehabisan ternak Yg muncul malah bah dukun,1966646563708576023,,,in,,0,0,0,https://x.com/undefined/status/1966646563708576023,230142166,
1966397334432137590,Fri Sep 12 23:33:16 +0000 2025,0,@KangManto123 Si Tito ini ternak Mulyono yg hrs sgr dipecat,1966646322037137625,,KangManto123,in,,0,0,0,https://x.com/undefined/status/1966646322037137625,1736526556355530752,
1966641506560720933,Fri Sep 12 23:14:08 +0000 2025,1,Yang backing mulyono jadi gak kaget kapan ya keluarga mulyono itu keseret juga,1966641506560720933,,,in,,0,1,0,https://x.com/undefined/status/1966641506560720933,1809227238220730368,
1966441666413548004,Fri Sep 12 23:14:08 +0000 2025,0,@democrazymedia #KoruptorDilindungi #IndonesiaDaruratKorupsi #KorupsiMerajalela di pemerintahan #Mulyono alias #Jokowi Negeri Dikuasai Koruptor #jokowiwajibdiadili Karena menghianati rakyat memberantas #korupsi. @antikorupsi @sahabatICW @mohmahfudmd PBB Melawan Korupsi @uncaccoalition https://t.co/aKXXW47KVa,1966641505990570170,https://pbs.twimg.com/ext_tw_video_thumb/1966641448662822912/pu/img/dkdMxpso840NdbzH.jpg,democrazymedia,in,,0,0,0,https://x.com/undefined/status/1966641505990570170,1603774195413921792,
1966640940346732944,Fri Sep 12 23:11:53 +0000 2025,0,#KoruptorDilindungi #IndonesiaDaruratKorupsi #KorupsiMerajalela di pemerintahan #Mulyono alias #Jokowi Negeri Dikuasai Koruptor #jokowiwajibdiadili Karena menghianati rakyat memberantas #korupsi. @antikorupsi @sahabatICW @mohmahfudmd PBB Melawan Korupsi @uncaccoalition https://t.co/1mE4nJLmVO,1966640940346732944,https://pbs.twimg.com/ext_tw_video_thumb/1966640905341071360/pu/img/pCucwvfEIgAiYiKS.jpg,,in,,0,0,1,https://x.com/undefined/status/1966640940346732944,1603774195413921792,
1966529252632801323,Fri Sep 12 23:10:07 +0000 2025,0,@Kanseulir Antek2 mulyono mmg SMI ini gass usut tuntas dan pidanakan korupsi di masanya.,1966640495020712136,,Kanseulir,in,,0,0,0,https://x.com/undefined/status/1966640495020712136,234586131,
1965960090646929530,Fri Sep 12 23:06:33 +0000 2025,0,@topan0528819942 @CakKhum Ternyata ternak mulyono ,1966639599939448883,,topan0528819942,in,,0,0,0,https://x.com/undefined/status/1966639599939448883,1603539029831471105,
1966142028288503834,Fri Sep 12 23:05:28 +0000 2025,0,@Hilmi28 Orang gila lepas jadi budak2 mulyono...,1966639325736579409,,Hilmi28,in,,0,0,0,https://x.com/undefined/status/1966639325736579409,1857805627957063684,
1966635497851417011,Fri Sep 12 23:03:44 +0000 2025,3,@DokterTifa satu keluarga penipu semua cuk bahkan gw gak percaya yg di foto itu mulyono asli,1966638889801589049,,DokterTifa,in,,0,0,0,https://x.com/undefined/status/1966638889801589049,1434745092019920896,
1966523257097703764,Fri Sep 12 23:01:53 +0000 2025,3,@LexWu_13 @KPU_ID kalau para komisioner KPU warisan mulyono..mau berharap apa..?,1966638425852760247,,LexWu_13,in,,0,0,0,https://x.com/undefined/status/1966638425852760247,1513694552443727873,
1966477550303027311,Fri Sep 12 23:00:01 +0000 2025,0,@IndoPopBase Coba foto Mulyono naik Esemka dong,1966637956807991631,,IndoPopBase,in,,0,0,0,https://x.com/undefined/status/1966637956807991631,1717260600,
1966617429309829558,Fri Sep 12 22:53:42 +0000 2025,0,@alisyarief Sejahtera.....?..... Jauh panggang dari api..... Mulyono NDAbrus menang karena tau mayoritas rakyat kita lebih perlu kenyang dari pada berpikir,1966636365690663347,,alisyarief,in,,0,0,0,https://x.com/undefined/status/1966636365690663347,1603752311985012739,
1966122559298244753,Fri Sep 12 22:53:10 +0000 2025,0,@ch_chotimah2 @KejaksaanRI Matutina sayap kanannya si mulyono yg dlu kau sembah2 itu kann...,1966636230210449455,,ch_chotimah2,in,,0,0,0,https://x.com/undefined/status/1966636230210449455,1655621733548965889,
1966099603243340018,Fri Sep 12 22:51:13 +0000 2025,0,@NovalAssegaf @rianntears Krn kur dipersulit diganti bansos ma mulyono.gmn ekonomi bs bergerak.dananya ngendap,1966635742337397219,,NovalAssegaf,in,,0,0,0,https://x.com/undefined/status/1966635742337397219,229082487,
1966142028288503834,Fri Sep 12 22:50:12 +0000 2025,0,@Hilmi28 Rakyat sdh cerdas..sy dukung Roy Suryo dkk..anda cari makan jd ternak Mulyono,1966635485796638773,,Hilmi28,in,,0,0,0,https://x.com/undefined/status/1966635485796638773,1752723016335917056,
1966240980270723262,Fri Sep 12 22:47:08 +0000 2025,0,@msaid_didu Kebanggaan mereka menjadi ternakan mulyono ,1966634712501190878,,msaid_didu,in,,0,0,0,https://x.com/undefined/status/1966634712501190878,1211420155370070016,
1965606616012869726,Fri Sep 12 22:45:45 +0000 2025,0,@hipohan #KoruptorDilindungi #IndonesiaDaruratKorupsi #KorupsiMerajalela di pemerintahan #Mulyono alias #Jokowi Negeri Dikuasai Koruptor #jokowiwajibdiadili Karena menghianati rakyat memberantas #korupsi. @antikorupsi @sahabatICW PBB Melawan Korupsi @uncaccoalition https://t.co/NgOoD9uOao,1966634365418385875,https://pbs.twimg.com/ext_tw_video_thumb/1966634323219804160/pu/img/72EYDFvEhJ97YNzf.jpg,hipohan,in,,0,0,1,https://x.com/undefined/status/1966634365418385875,1603774195413921792,
1966633579170988292,Fri Sep 12 22:42:38 +0000 2025,0,#KoruptorDilindungi #IndonesiaDaruratKorupsi #KorupsiMerajalela di pemerintahan #Mulyono alias #Jokowi Negeri Dikuasai Koruptor #jokowiwajibdiadili Karena menghianati rakyat memberantas #korupsi. @antikorupsi @sahabatICW @abu_waras PBB Melawan Korupsi @uncaccoalition,1966633579170988292,,,in,,0,0,0,https://x.com/undefined/status/1966633579170988292,1603774195413921792,
1966384583555035603,Fri Sep 12 22:37:11 +0000 2025,1,@SinarCahaya84 @mohmahfudmd idih najis penyepong mulyono btw kerjanya Menkopolhukam kemarin ngapain ga perna nongol di kabinet Prabowo kaga lo bacoting pnyepong mul ?,1966632208677937561,,SinarCahaya84,in,,0,0,0,https://x.com/undefined/status/1966632208677937561,1745708752228233216,
1966631606510383364,Fri Sep 12 22:34:47 +0000 2025,0,Masalah ijasah palsu mulai tenggelam. Siasat mulyono ulur2 waktu sampe rakyat lupa. Apa kabar Dr Rismon Dr. Tifa dan Roy suryo ? Jangan melakukan kesalahan sedikitpun sbb akan jadi senjata mulyono.,1966631606510383364,,,in,,0,0,0,https://x.com/undefined/status/1966631606510383364,1006840774502146049,
1966631454609125525,Fri Sep 12 22:34:11 +0000 2025,0,#KoruptorDilindungi #IndonesiaDaruratKorupsi #KorupsiMerajalela di pemerintahan #Mulyono alias #Jokowi Negeri Dikuasai Koruptor #jokowiwajibdiadili Karena menghianati rakyat memberantas #korupsi. @antikorupsi @sahabatICW @bachrum_achmadi,1966631454609125525,,,in,,0,0,1,https://x.com/undefined/status/1966631454609125525,1603774195413921792,
1966401162233716859,Fri Sep 12 22:32:56 +0000 2025,0,@ch_chotimah2 Pokoknya jangan sampe mulyono dan keluarga hidup tenang selama masalah ijasah palsu mulyono dan anaknya belum sampe ranah pengadilan @jokowi,1966631141164646773,,ch_chotimah2,in,,0,1,0,https://x.com/undefined/status/1966631141164646773,1006840774502146049,
1966629471147917416,Fri Sep 12 22:26:18 +0000 2025,1,Waduuuhh!! Sebenarnya para mentri ini ikhlas enggak sih membangun negara republik indonesia atau hanya ingin merampok kekayaan infonesia dan membuat rakyat makin miskin? Sudah bagus mentri2 bawaan mulyono gak dikejar2 rakyat yg geraam karena pajak seperti kejadian di nepal.,1966629471147917416,,,in,,0,0,0,https://x.com/undefined/status/1966629471147917416,3032152165,
1966099612751823155,Fri Sep 12 22:21:15 +0000 2025,0,@abu_waras untuk sementara pilih B karena daripada jual diri jadi anak buah anak Mulyono yang nanti bakal dicuekin seperti AHY....,1966628198499692830,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1966628198499692830,1003880322784563202,
1966438074788810927,Fri Sep 12 22:20:00 +0000 2025,1,@LexWu_13 Lex lama-lama gw block ya. Seneng banget upload gambar jorok! Gambar Mulyono kasih tanda graphic picture kenapa? Muntah gw liatnya. ,1966627884799586422,,LexWu_13,in,,0,0,0,https://x.com/undefined/status/1966627884799586422,40634549,
1966483612762607761,Fri Sep 12 22:19:25 +0000 2025,2,@King_SpeakUp Waktunya Prabowo lakukan tindakan Petrus pada ternak Mulyono,1966627739600822599,,King_SpeakUp,in,,0,0,0,https://x.com/undefined/status/1966627739600822599,1885381467146248194,
1966546289233191234,Fri Sep 12 22:17:35 +0000 2025,4,@MurtadhaOne1 Tentu nama tsb adalah Komjend Dedy Prasetyo 1990 &amp; Komjend Sahardiantono 1991 berdua bukan bekas Ajudan Mulyono.,1966627277988585868,,MurtadhaOne1,in,,0,0,1,https://x.com/undefined/status/1966627277988585868,709721068856954880,
1966411462139850994,Fri Sep 12 22:16:17 +0000 2025,3,@bbjayamotor @Salt_in_dawound @tempodotco yang gini2 kalo ga ternak mulyono ya ternak wowo biasanya diajak argumen paling ngang ngong ngang ngong,1966626948618064223,,bbjayamotor,in,,0,0,0,https://x.com/undefined/status/1966626948618064223,1877981233222963200,
1963532029871681538,Fri Sep 12 22:15:54 +0000 2025,0,@gm_gm Udahlah Goen jgn merepet aja kaw!!! Aku aja org yg biasa2 aja dah paham gimana kelakuan Mulyono dr awal. Masak kaw yg harusnya lbh paham dunia politik indonesia ini mau2nya percaya Mulyono.,1966626850958176391,,gm_gm,in,,0,0,0,https://x.com/undefined/status/1966626850958176391,1641792445083164672,
1966474954058154184,Fri Sep 12 22:12:01 +0000 2025,1,@geloraco @DPR_RI MHN TETAP BERHATI-HATI DLM MEMBAHAS RUU TSB KRN AWALNYA RUU ADA DIMAKSUDKAN UTK DIPAKAI OLEH MULYONO BILA BERHASIL 3 PERIODE. https://t.co/VtSDnO2aP5,1966625876017098862,,geloraco,in,,0,0,0,https://x.com/undefined/status/1966625876017098862,2323042771,
1966519589317341679,Fri Sep 12 22:09:09 +0000 2025,1,@v4nc1_b0zz @prabowo keparatnya masih Mulyono isme...,1966625155729551539,,v4nc1_b0zz,in,,0,0,0,https://x.com/undefined/status/1966625155729551539,113004838,
1966142028288503834,Fri Sep 12 22:08:16 +0000 2025,0,@Hilmi28 Mereka pasti di bayar besar oleh geng mulyono,1966624932349309058,,Hilmi28,in,,0,0,0,https://x.com/undefined/status/1966624932349309058,1361581170761236482,
1966494204462563775,Fri Sep 12 22:07:58 +0000 2025,0,@grok @s_mulyatie @GXueen80825 @akbarfaizal68 @grok apakah kamu termasuk ternaknya mulyono....?,1966624855798820936,,grok,in,,0,1,0,https://x.com/undefined/status/1966624855798820936,1535286294967832576,
1966517343540142398,Fri Sep 12 22:06:08 +0000 2025,0,@Anak__Ogi PDI-P diSUSUPI... MulyoNo NU diSUSUPI... MulyoNo UGM dirusak... MulyoNo . Tidak kebetulan tidak sebentar 22 tahun????... .,1966624393712595262,,Anak__Ogi,in,,0,0,0,https://x.com/undefined/status/1966624393712595262,287745631,
1966577110241407319,Fri Sep 12 22:05:51 +0000 2025,2,@DarsAlexandra1 saatnya ditenggelamkan keluarga dinasti mulyono dari kancah politik ..!! kasih sanksi sosial..,1966624321457058195,,DarsAlexandra1,in,,0,0,0,https://x.com/undefined/status/1966624321457058195,1513694552443727873,
1966397200457756987,Fri Sep 12 22:05:04 +0000 2025,1,@Dani97aza @randomable_ msh lbh ancur Mulyono sih...,1966624128225407162,,Dani97aza,in,,0,0,0,https://x.com/undefined/status/1966624128225407162,113004838,
1966517849859530851,Fri Sep 12 22:04:20 +0000 2025,58,@toe_giman Ternak mulyono hanya bengong sj. Orang mcm bang Ichsanudin layak jd pemimpin. Sygnya parpol gak doyan sm orang lurus kyk bgini.,1966623942371852744,,toe_giman,in,,1,3,3,https://x.com/undefined/status/1966623942371852744,1379414695224832006,
1966466998700838943,Fri Sep 12 21:58:19 +0000 2025,0,@Minietweets_ Kl kamu ngak ingat sy ingatin namanya itu Musni Umar dulu dia ini fans berat si Mulyono bahkan menulis sebuah buku. Awalnya dia pemuja tp mungkin merasa TERTIPU akhirnya menjadi pengkritik..ya wajar sih bkn hanya dia tp banyak orang merasa tertipu oleh si Mulyono https://t.co/n9nBXx4Kmq,1966622426714067168,https://pbs.twimg.com/media/G0rYrMfa8AAsjSO.jpg,Minietweets_,in,,0,0,0,https://x.com/undefined/status/1966622426714067168,1803805353337131008,
1966549170434781228,Fri Sep 12 21:57:18 +0000 2025,221,@Urrangawak @King_PWS_ Ini kabar menyejukkan satu persatu termul dilengserkan. Semoga penggantinya steril dari mulyono dan kinerjanya lebih bagus,1966622171569987947,,Urrangawak,in,,0,0,1,https://x.com/undefined/status/1966622171569987947,830087634709942273,
1966554849212068253,Fri Sep 12 21:49:05 +0000 2025,20,@WagimanDeep212_ Dedi or Suyudi Pak Prab pelan tapi pasti sisihkan orang² Mulyono.,1966620104856076369,,WagimanDeep212_,in,,1,1,1,https://x.com/undefined/status/1966620104856076369,1452508101505028098,
1966309433816003026,Fri Sep 12 21:46:40 +0000 2025,1,@PakarINTELek Yg miskinkan rakyat : 1. Prabowo 2. Mulyono 3. ..... dkk,1966619496631652732,,PakarINTELek,in,,0,0,0,https://x.com/undefined/status/1966619496631652732,3244905644,
1966110690487533730,Fri Sep 12 21:40:41 +0000 2025,2,@P3gEl @ReformasiUlang Hanya di era Mulyono yg dungu makin nampak jelas goblog dan dungunya Makanya yg waras lebih baik milih minggir krna meladeni org dungu hanya buang2 energi &amp; waktu.,1966617990943961577,,P3gEl,in,,0,0,0,https://x.com/undefined/status/1966617990943961577,1146046641780039681,
1966413894894891213,Fri Sep 12 19:16:22 +0000 2025,0,@PresidenKopi ada setoran upeti ke mulyono,1966581673337700808,,PresidenKopi,in,,0,0,0,https://x.com/undefined/status/1966581673337700808,1733296372601016320,
1966354353780150484,Fri Sep 12 19:14:42 +0000 2025,0,@hnirankara ya oon sih pendukung prabowo.. jadi sekolam sama pendukung mulyono.. padahal pendukung mulyono anti prabowo.. ,1966581251265229118,,hnirankara,in,,0,0,0,https://x.com/undefined/status/1966581251265229118,1672907514860691457,
1966562494903918889,Fri Sep 12 19:12:19 +0000 2025,5,@P3gEl Tatanan kekuasaan yang dibuat oleh @jokowi yg merusak sendi2 kehidupan termasuk yg ada di jalanan seperti di video di atas. Tinggal nunggu ada yang iseng yg bisa terapkan hukum rimba ke Mulyono seperti apa yang ada di Nepal. Tak perlu ada Darurat Militer utk 'eksekusi' Mulyono,1966580652767408293,,P3gEl,in,,0,0,0,https://x.com/undefined/status/1966580652767408293,156614803,
1966418656885354746,Fri Sep 12 19:04:52 +0000 2025,17,@glu_tan Edukasi common ground &amp; urgensi internal &amp; eksternal Yg fundamental itu kristen indon pro yahudi israel pdhl yahudi israel anti kristen Klo org2 indon ga heran Emang idiot + mental jajahan makanya dpt mulyono 2 periode &amp; wapres anak idiot yg pendukungnya rata2 pro zionis,1966578777473114485,,glu_tan,in,,0,0,2,https://x.com/undefined/status/1966578777473114485,1869797856372240387,
1966336257438687359,Fri Sep 12 19:04:27 +0000 2025,0,@berlianidris kenapa mulyono lagi? lawak buzzer fomo pink ijo,1966578670975205556,,berlianidris,in,,0,0,0,https://x.com/undefined/status/1966578670975205556,1653668228802179072,
1966435009897562429,Fri Sep 12 18:57:44 +0000 2025,23,@BosPurwa Semua kasus muaranya mengarah ke mulyono https://t.co/MZJ9PLB4w9,1966576981992239152,https://pbs.twimg.com/ext_tw_video_thumb/1966576797581275138/pu/img/AfrxL3YK5NMGb6T8.jpg,BosPurwa,in,,1,0,4,https://x.com/undefined/status/1966576981992239152,1690677138662584320,
1966535720492810482,Fri Sep 12 18:53:33 +0000 2025,0,@alasanpemaaf Ganti nama dah kayak mulyono aja iyh by,1966575930857668901,,alasanpemaaf,in,,0,1,0,https://x.com/undefined/status/1966575930857668901,1347551996924973056,
1966489964033503401,Fri Sep 12 18:50:27 +0000 2025,0,@NenkMonica Misal hari ini Negara Indon bubar. Saking g!lanya dia &amp; keluarganya Gw yakin besoknya Mulyono @jokowi Fufufafa Jan Ethes (bahkan sampai keturunan Mulyono yang paling terakhir yang ada di dunia) pun tetap meniru cara Kakek Moyangnya (Mulyono) untuk bagi-bagi bansos. ,1966575150507454635,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1966575150507454635,156614803,
1966516454221918488,Fri Sep 12 18:43:22 +0000 2025,1,@LexWu_13 @Resty_J_Cayah @prabowo Nape dimasukin Dia dah tamat Ngorbit jg karena digoreng bareng mulyono... Udah mentah jg sesumbar2 dia Emang blm pade tobat yg muji2 dia,1966573366988472468,,LexWu_13,in,,0,0,0,https://x.com/undefined/status/1966573366988472468,2810922182,
1966489473216098489,Fri Sep 12 18:42:13 +0000 2025,1,@txtdrimedia Gapenting pendapat lo mulyono,1966573077262733440,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1966573077262733440,328284594,
1966270770344243481,Fri Sep 12 18:40:14 +0000 2025,3,@abu_waras Iyaa presidennya bukan keluarga mulyono.. Kalo keluarga naek lagi UU ITE berlaku kembali ,1966572577440362907,,abu_waras,in,,0,0,0,https://x.com/undefined/status/1966572577440362907,1422396728,
1966566759302856961,Fri Sep 12 18:17:07 +0000 2025,1,Klo mmg bnar semoga diganti org yg bner2 ingin mereformasi Kepolisian bkn sbagai alat kekuasaan sprti di jaman Mulyono tapi kembali sebagai pengayom dan pelindung masyarakat...,1966566759302856961,,,in,,0,0,0,https://x.com/undefined/status/1966566759302856961,1342031068875014145,
1966566751619215738,Fri Sep 12 18:17:05 +0000 2025,0,Klu menurutku pada akhirnya dpt abolisi seperti tom lembong tapi kesaksiannya akn membuat Mulyono dan LBP tersudut sekali gus menguatkan posisi PS krn dpt dukungan dari rakyat. https://t.co/9LffDgTFZi,1966566751619215738,https://pbs.twimg.com/media/G0qk3DwbcAM8y_s.png,,in,,0,0,1,https://x.com/undefined/status/1966566751619215738,2245209264,
1966452559146856497,Fri Sep 12 18:11:30 +0000 2025,0,@Falslalok @kompascom @PerkasaHabsyah Lah justru orang ini DIPENJARA era REZIM HERBANUS MULYONO...,1966565346015687041,,Falslalok,in,,0,0,0,https://x.com/undefined/status/1966565346015687041,1607359469318725633,
1966318484536852830,Fri Sep 12 18:07:17 +0000 2025,0,@westhernsea Mungkin Mulyono bisa bantu jawab.. ,1966564287046099051,,westhernsea,in,,0,0,0,https://x.com/undefined/status/1966564287046099051,793152528829390848,
1966395792320844117,Fri Sep 12 17:58:55 +0000 2025,4,@TosManda @somexthread Wah goblok lu. Utang ke IMF itu bikinan Soeharto untuk membayar utang orde baru yang default saat krisis 1998. Utang itu dilunasi SBY dengan mencabut subsidi dan jual BUMN. Setelah lunas Mulyono bikin utang baru twpi bukan dari IMF.,1966562182461809027,,TosManda,in,,0,1,0,https://x.com/undefined/status/1966562182461809027,1688024778266050560,
1966559533817622999,Fri Sep 12 17:48:24 +0000 2025,0,Good Job Pak @prabowo..... Jangan lupa setelah ganti Kapolri langsung cekal itu Si Bajingan Tolol Mulyono!!!,1966559533817622999,,,in,,0,0,0,https://x.com/undefined/status/1966559533817622999,1603758737239396354,
1966443578583826552,Fri Sep 12 17:34:31 +0000 2025,0,@VIVAcoid #CONGOR_BUSUK KAU SANGAT TIDAK LAYAK DIPERCAYA MULYONO JOKODOK @jokowi BANGSAT.....!!!,1966556041736581301,,VIVAcoid,in,,0,0,0,https://x.com/undefined/status/1966556041736581301,1465273920802590720,
1966556026406420802,Fri Sep 12 17:34:28 +0000 2025,0,Bangkai tetap bangkai...Coba periksa dokumen yg di ttd mulyono saat jadi walkot solo gelarnya Drs. setelah jd presiden berubah jadi Ir. #pie ?,1966556026406420802,,,in,,0,0,0,https://x.com/undefined/status/1966556026406420802,2245209264,
1966511186234503571,Fri Sep 12 17:31:34 +0000 2025,0,@Heraloebss @LarisLancar Senioritas dirusak Mulyono.,1966555296987218243,,Heraloebss,in,,0,0,0,https://x.com/undefined/status/1966555296987218243,1826162869123346432,
1966352692265246811,Fri Sep 12 13:13:18 +0000 2025,2,@ardi_anz4 @Hermoyliana @Dihandri1 @jhon_manjo2 @NeyModus Pertanyaan dongok loe.. jelas orang suruhan Mulyono lah..,1966490302245740665,,ardi_anz4,in,,0,0,0,https://x.com/undefined/status/1966490302245740665,1858107834547978240,
1966287014644617439,Fri Sep 12 13:12:54 +0000 2025,1,@Bara_4kbar @NeyModus @ardi_anz4 @PCReborn172737 Semoga otaknya cepat Kembali biar pola pikirnya selaras dgn kita* brooo!! Kl di jauhi takut tambah tersesat kasiaan doong. Bentar kl mulyono mati Jadi ternak songoong. ,1966490200596705790,,Bara_4kbar,in,,0,1,0,https://x.com/undefined/status/1966490200596705790,1479463638284918788,
1966472242155651358,Fri Sep 12 13:11:40 +0000 2025,3,@harmajiyanto @PartaiSocmed anies ngulik ijazah palsu?? anies itu 2014 keliling indonesia promosiin mulyono lu pikir anies tolol mau promosiin n memuji2 capres yg ijazahnya palsu? btw thn 2015 terbit SE penanganan ijazah palsu utk PNS itu yg menerbitkan menPANRB pun itu seijin pres jkw halu lu,1966489893422711099,,harmajiyanto,in,,0,1,0,https://x.com/undefined/status/1966489893422711099,1743190350964133888,
1966178174359966168,Fri Sep 12 13:10:32 +0000 2025,8,@randomable_ Tangkap aja miskin kan kalau perlu sama kayak kemarin ni orang harus di jarah oleh masyarakat setempat money laundry. Ternak si Mulyono ni orang.,1966489608163860791,,randomable_,in,,0,16,0,https://x.com/undefined/status/1966489608163860791,1193747030503378944,
1966483612762607761,Fri Sep 12 13:10:24 +0000 2025,0,@King_SpeakUp @OnlyFriend21 Modal urat semua ternak Mulyono ,1966489575204770087,,King_SpeakUp,in,,0,0,0,https://x.com/undefined/status/1966489575204770087,1920754177288122368,
1966472150467899625,Fri Sep 12 13:09:18 +0000 2025,5,@alvinlie21 Kapolri memang harus segera diganti karena tugasnya selama ini cuma melindungi mulyono sekeluarga saja dan institusinya tidak diurus,1966489297369903568,,alvinlie21,in,,0,0,1,https://x.com/undefined/status/1966489297369903568,1604289133698232320,
1966488272529494048,Fri Sep 12 13:05:14 +0000 2025,80,https://t.co/3i358huU7l PESONA MULYONO SUDAH MULAI.PUDAR .. https://t.co/3FJxKN1Ilt,1966488272529494048,https://pbs.twimg.com/ext_tw_video_thumb/1966488014924005376/pu/img/YpjL1zAqIhPcybek.jpg,,in,,2,7,38,https://x.com/undefined/status/1966488272529494048,1383750727575605257,
1965973239215403010,Fri Sep 12 13:02:42 +0000 2025,0,@TirtoID Mau mundurnya malah dr awal mau d pilih mentri krn memang sdh tdk saling sreg bliau byk menghambat 08 wkt jd menhan 08 tpaksa nerima lg jd menkeu krn d paksa mulyono,1966487634232082858,,TirtoID,in,,0,0,0,https://x.com/undefined/status/1966487634232082858,1629827509012529152,
1966486861993456046,Fri Sep 12 12:59:38 +0000 2025,2,Ampe dia nyebut Prabowo Mulyono dkk tanpa mereka ada ditempat gue walk out saat itu juga,1966486861993456046,,,in,,0,0,0,https://x.com/undefined/status/1966486861993456046,1070190094814855168,
1966471868342223142,Fri Sep 12 12:59:28 +0000 2025,1,@MasNur2416 @tempodotco Setuju. Tp nggak utk digantikan sama klan mulyono yaaaa ,1966486823485517951,,MasNur2416,in,,0,0,0,https://x.com/undefined/status/1966486823485517951,1636904727958138881,
1966476064001032465,Fri Sep 12 12:55:56 +0000 2025,0,@mojopahit_8 Weeeh aku ora lilo pak..pokoke Mulyono kudu tanggung jawab,1966485930765947069,,mojopahit_8,in,,0,1,0,https://x.com/undefined/status/1966485930765947069,1426060096463798274,
1966138444574581058,Fri Sep 12 12:54:58 +0000 2025,0,@KiEdySularno Majikannya terancam soal izajah mulai digoreng lg isu lama ternak mulyono mainanmu basi yg sdh basi,1966485690914406852,,KiEdySularno,in,,0,0,0,https://x.com/undefined/status/1966485690914406852,1796924221362491392,
1966451799076094412,Fri Sep 12 12:54:35 +0000 2025,0,@tvOneNews apa msh percaya sm omongan mulyono??,1966485593069638106,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1966485593069638106,1274843753698652160,
1966397499637379300,Fri Sep 12 12:54:12 +0000 2025,0,@gadisresidu_b3 Bejek mulyono,1966485498081230985,,gadisresidu_b3,in,,0,0,0,https://x.com/undefined/status/1966485498081230985,1427292549853564929,
1966321718303367277,Fri Sep 12 12:53:46 +0000 2025,0,@Mdy_Asmara1701 Mana pernah senggol Mulyono dan keluarga jg psi,1966485388844843454,,Mdy_Asmara1701,in,,0,0,0,https://x.com/undefined/status/1966485388844843454,1250408837577752576,
1966449720349389244,Fri Sep 12 12:53:02 +0000 2025,0,@kegblgnunfaedh Jawa jawa..gimana mulyono family tak abadi,1966485204551287218,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1966485204551287218,2756285379,
